"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"관악구","복지센터등","실로암시각장애인복지관","관악구 남부순환로 1717","1층 현관복도 중앙","서울시(다산)","126.940899","37.482973","WF190212"
"관악구","복지센터등","실로암시각장애인복지관","관악구 남부순환로 1717","지하1층 식당","서울시(다산)","126.940899","37.482973","WF190213"
"관악구","복지센터등","실로암시각장애인복지관","관악구 남부순환로 1717","7층 정보미디어실","서울시(다산)","126.940899","37.482973","WF190214"
"관악구","복지센터등","실로암장애인근로사업장","관악구 남부순환로 1717","전시관 겔러리(별관동)","서울시(다산)","126.940899","37.482973","WF190216"
"관악구","복지센터등","실로암장애인근로사업장","관악구 남부순환로 1717","지하1층 작업장(별관동)","서울시(다산)","126.940899","37.482973","WF190217"
"관악구","복지센터등","서울YWCA봉천종합사회복지관","관악구 관악로 254","6층 세미나실","서울시(다산)","126.957485","37.486621","WF190218"
"관악구","복지센터등","서울YWCA봉천종합사회복지관","관악구 관악로 254","5층 주민개방공간","서울시(다산)","126.957485","37.486621","WF190219"
"관악구","복지센터등","서울YWCA봉천종합사회복지관","관악구 관악로 254","3층 도서관","서울시(다산)","126.957485","37.486621","WF190220"
"관악구","복지센터등","서울YWCA봉천종합사회복지관","관악구 관악로 254","2층 강당","서울시(다산)","126.957485","37.486621","WF190221"
"관악구","복지센터등","돌샘행복마을복합시설","관악구 호암로 18나길 5","1층 중앙","서울시(다산)","126.932846","37.465391","WF190223"
"관악구","복지센터등","돌샘행복마을복합시설","관악구 호암로 18나길 5","2층 작업실","서울시(다산)","126.932846","37.465391","WF190224"
"관악구","복지센터등","돌샘행복마을복합시설","관악구 호암로 18나길 5","3층 중앙","서울시(다산)","126.932846","37.465391","WF190225"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_지하1층 자동차등록실","자치구","126.951509","37.478126","WN002506"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_지하1층 지하1층 복도","자치구","126.951509","37.478126","WN002507"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_지하1층 자원봉사센터","자치구","126.951509","37.478126","WN002508"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_지하1층 방송지원실 앞 복도","자치구","126.951509","37.478126","WN002509"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_지하1층 용꿈꾸는 일자리 카페","자치구","126.951509","37.478126","WN002510"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_1층 열린민원실","자치구","126.951509","37.478126","WN002511"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_1층 민원여권과","자치구","126.951509","37.478126","WN002512"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_1층 종합상황실 앞","자치구","126.951509","37.478126","WN002513"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_1층 지적과","자치구","126.951509","37.478126","WN002514"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_2층 갤러리 앞","자치구","126.951509","37.478126","WN002515"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_2층 재산취득세과","자치구","126.951509","37.478126","WN002516"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_2층 지방소득세과 38세금징수과","자치구","126.951509","37.478126","WN002517"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_2층 재무과","자치구","126.951509","37.478126","WN002518"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_2층 재무과 앞","자치구","126.951509","37.478126","WN002519"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_3층 복지가족국장실 앞","자치구","126.951509","37.478126","WN002520"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_3층 생활복지과","자치구","126.951509","37.478126","WN002521"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_3층 장애인복지과 복지정책과","자치구","126.951509","37.478126","WN002522"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_3층 여성가족과","자치구","126.951509","37.478126","WN002523"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_4층 청소행정과","자치구","126.951509","37.478126","WN002524"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_4층 기획예산과","자치구","126.951509","37.478126","WN002525"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_4층 일자리벤처과 지역상권활성화과","자치구","126.951509","37.478126","WN002526"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_4층 문화관광체육과","자치구","126.951509","37.478126","WN002527"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_4층 문화관광체육과 앞","자치구","126.951509","37.478126","WN002528"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 행정지원과 앞","자치구","126.951509","37.478126","WN002529"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 감사담당관 앞","자치구","126.951509","37.478126","WN002530"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 기획상활실 앞","자치구","126.951509","37.478126","WN002531"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 기획상황실","자치구","126.951509","37.478126","WN002532"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 행정지원과","자치구","126.951509","37.478126","WN002533"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_5층 감사담당관","자치구","126.951509","37.478126","WN002534"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 도시계획과 앞","자치구","126.951509","37.478126","WN002535"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 도시계획과 앞","자치구","126.951509","37.478126","WN002536"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 건축과 앞","자치구","126.951509","37.478126","WN002537"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 건축과 앞","자치구","126.951509","37.478126","WN002538"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 도시계획과","자치구","126.951509","37.478126","WN002539"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 자치행정과","자치구","126.951509","37.478126","WN002540"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 건축과","자치구","126.951509","37.478126","WN002541"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_6층 공원녹지과","자치구","126.951509","37.478126","WN002542"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 교통지도과 앞","자치구","126.951509","37.478126","WN002543"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 교통지도과","자치구","126.951509","37.478126","WN002544"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 도로관리과","자치구","126.951509","37.478126","WN002545"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 교통행정과","자치구","126.951509","37.478126","WN002546"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 교통행정과 앞","자치구","126.951509","37.478126","WN002547"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 건설관리과 앞","자치구","126.951509","37.478126","WN002548"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_7층 안전건설교통국장실 앞","자치구","126.951509","37.478126","WN002549"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층 무료법률상담실","자치구","126.951509","37.478126","WN002550"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층 대강당 1","자치구","126.951509","37.478126","WN002551"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층 대강당 2","자치구","126.951509","37.478126","WN002552"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층 홍보과","자치구","126.951509","37.478126","WN002553"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_8층 스마트정보과","자치구","126.951509","37.478126","WN002554"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_9층 구내식당","자치구","126.951509","37.478126","WN002555"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_9층 복도","자치구","126.951509","37.478126","WN002556"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_옥상 1","자치구","126.951509","37.478126","WN002557"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","구청_옥상 2","자치구","126.951509","37.478126","WN002558"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_1층 복도","자치구","126.951124","37.478435","WN002559"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_2층 복도 1","자치구","126.951124","37.478435","WN002560"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_2층 복도 2","자치구","126.951124","37.478435","WN002561"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_2층 한방과","자치구","126.951124","37.478435","WN002562"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_3층 복도","자치구","126.951124","37.478435","WN002563"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_3층 임상병리실","자치구","126.951124","37.478435","WN002564"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_4층 복도","자치구","126.951124","37.478435","WN002565"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_4층 의약과","자치구","126.951124","37.478435","WN002566"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_5층 지역보건과 앞","자치구","126.951124","37.478435","WN002567"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_5층 감사소회의실","자치구","126.951124","37.478435","WN002568"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_6층 보건소장실 앞","자치구","126.951124","37.478435","WN002569"
"관악구","공공기관","보건소","서울특별시 관악구 관악로 145","보건소_6층 소회의실 앞 복도","자치구","126.951124","37.478435","WN002570"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","별관_7층 강당","자치구","126.950888","37.478626","WN002571"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","별관_6층 민관협치과 도시재생과","자치구","126.950888","37.478626","WN002572"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","별관_5층 청년정책과 노인청소년과","자치구","126.950888","37.478626","WN002573"
"관악구","공공기관","관악구청","서울특별시 관악구 관악로 145","별관_3층 치매안심센터","자치구","126.950888","37.478626","WN002574"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_1층 민원실","자치구","126.951812","37.477938","WN002575"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_2층 보건복지회의장","자치구","126.951812","37.477938","WN002576"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_2층 복도","자치구","126.951812","37.477938","WN002577"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_3층 도시건설회의장","자치구","126.951812","37.477938","WN002578"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_3층 복도","자치구","126.951812","37.477938","WN002579"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_3층 의원연구실 복도","자치구","126.951812","37.477938","WN002580"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_4층 본회의장 1","자치구","126.951812","37.477938","WN002581"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_4층 본회의장 2","자치구","126.951812","37.477938","WN002582"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_4층 의원연구실 복도","자치구","126.951812","37.477938","WN002583"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_5층 복도","자치구","126.951812","37.477938","WN002584"
"관악구","공공기관","구의회","서울특별시 관악구 관악로 145","구의회_5층 소회의실","자치구","126.951812","37.477938","WN002585"
"관악구","공공기관","낙성대동 주민센터","서울특별시 관악구 낙성대로4가길 5","낙성대동 주민센터_1층 민원실","자치구","126.958386","37.476272","WN002586"
"관악구","공공기관","낙성대동 주민센터","서울특별시 관악구 낙성대로4가길 5","낙성대동 주민센터_4층 작은도서관","자치구","126.958386","37.476272","WN002587"
"관악구","공공기관","인헌동 주민센터","서울특별시 관악구 남부순환로246가길 20","인헌동 주민센터_1층 민원실","자치구","126.965266","37.475048","WN002588"
"관악구","공공기관","인헌동 주민센터","서울특별시 관악구 남부순환로246가길 20","인헌동 주민센터_2층 작은도서관","자치구","126.965266","37.475048","WN002589"
"관악구","공공기관","남현동 주민센터","서울특별시 관악구 남현1가길 29","남현동 주민센터_2층 민원실","자치구","126.977915","37.474567","WN002590"
"관악구","공공기관","남현동 주민센터","서울특별시 관악구 남현1가길 29","남현동 주민센터_3층 작은도서관","자치구","126.977915","37.474567","WN002591"
"관악구","공공기관","청림동 주민센터","서울특별시 관악구 관악로40길 39","청림동 주민센터_2층 민원실","자치구","126.958609","37.491819","WN002592"
"관악구","공공기관","청림동 주민센터","서울특별시 관악구 관악로40길 39","청림동 주민센터_3층 작은도서관","자치구","126.958609","37.491819","WN002593"
"관악구","공공기관","성현동 주민센터","서울특별시 관악구 구암길 38","성현동 주민센터_1층 민원실","자치구","126.948116","37.489519","WN002594"
"관악구","공공기관","성현동 주민센터","서울특별시 관악구 구암길 38","성현동 주민센터_2층 작은도서관","자치구","126.948116","37.489519","WN002595"
"관악구","문화관광","성현동 자치회관","서울특별시 관악구 관악로 255-7","성현동 자치회관_1층 작은도서관","자치구","126.956582","37.487194","WN002596"
"관악구","공공기관","은천동 주민센터","서울특별시 관악구 봉천로33나길 30","은천동 주민센터_2층 민원실","자치구","126.942423","37.485286","WN002597"
"관악구","공공기관","은천동 주민센터","서울특별시 관악구 봉천로33나길 30","은천동 주민센터_4층 작은도서관","자치구","126.942423","37.485286","WN002598"
"관악구","주요거리","은천초등학교 정문 근처","서울특별시 관악구 은천로 69","은천초등학교 정문 근처","자치구","126.943287","37.486458","WN002599"
"관악구","주요거리","은천초등학교 후문 근처","서울특별시 관악구 은천로 69","은천초등학교 후문 근처","자치구","126.941981","37.487014","WN002600"
"관악구","공공기관","행운동 주민센터","서울특별시 관악구 행운1길 43","행운동 주민센터_1층 민원실","자치구","126.957086","37.480649","WN002601"
"관악구","공공기관","신사동 주민센터","서울특별시 관악구 조원로 142","신사동 주민센터_1층 민원실","자치구","126.918079","37.485427","WN002602"
"관악구","문화관광","평생학습관","서울특별시 관악구 남부순환로 1546","평생학습관_1층 사무실","자치구","126.922425","37.482923","WN002603"
"관악구","문화관광","평생학습관","서울특별시 관악구 남부순환로 1546","평생학습관_2층 교육장","자치구","126.922425","37.482923","WN002604"
"관악구","공공기관","중앙동 주민센터","서울특별시 관악구 양녕로6다길 7","중앙동 주민센터_지하1층 작은도서관","자치구","126.949741","37.484184","WN002605"
"관악구","공공기관","중앙동 주민센터","서울특별시 관악구 양녕로6다길 7","중앙동 주민센터_1층 민원실","자치구","126.949741","37.484184","WN002606"
"관악구","공공기관","중앙동 주민센터","서울특별시 관악구 양녕로6다길 7","중앙동 주민센터_2층 사무실","자치구","126.949741","37.484184","WN002607"
"관악구","공공기관","보라매동 주민센터","서울특별시 관악구 봉천로 279-8","보라매동 주민센터_1층 민원실","자치구","126.932774","37.488155","WN002608"
"관악구","공공기관","보라매동 주민센터","서울특별시 관악구 봉천로 279-8","보라매동 주민센터_2층 작은도서관","자치구","126.932774","37.488155","WN002609"
"관악구","공공기관","관악구 보건지소","서울특별시 관악구 봉천로 279-7","보건지소_1층 물리치료실","자치구","126.932443","37.488109","WN002610"
"관악구","공공기관","관악구 보건지소","서울특별시 관악구 봉천로 279-7","보건지소_2층 교육실","자치구","126.932443","37.488109","WN002611"
"관악구","공공기관","관악구 보건지소","서울특별시 관악구 봉천로 279-7","보건지소_3층 사무실","자치구","126.932443","37.488109","WN002612"
"관악구","공공기관","관악구 클린센터","서울특별시 관악구 봉천로 177","클린센터_2층 복도","자치구","126.919858","37.490264","WN002613"
"관악구","공공기관","관악구 클린센터","서울특별시 관악구 봉천로 177","클린센터_1층 사무실","자치구","126.919858","37.490264","WN002614"
"관악구","공공기관","신림동 주민센터","서울특별시 관악구 신림동길 14","신림동 주민센터_1층 민원실","자치구","126.927109","37.487384","WN002615"
"관악구","공공기관","신림동 주민센터","서울특별시 관악구 신림동길 14","신림동 주민센터_2층 작은도서관","자치구","126.927109","37.487384","WN002616"
"관악구","공공기관","청룡동 주민센터","서울특별시 관악구 쑥고개로 44","청룡동 주민센터_1층 민원실","자치구","126.941624","37.479109","WN002617"
"관악구","공공기관","청룡동 주민센터","서울특별시 관악구 쑥고개로 44","청룡동 주민센터_2층 작은도서관","자치구","126.941624","37.479109","WN002618"
"관악구","공공기관","서원동 주민센터","서울특별시 관악구 신림로 282","서원동 주민센터_1층 민원실","자치구","126.931399","37.479746","WN002619"
"관악구","공공기관","서원동 주민센터","서울특별시 관악구 신림로 282","서원동 주민센터_2층 작은도서관","자치구","126.931399","37.479746","WN002620"
"관악구","공공기관","신원동 주민센터","서울특별시 관악구 신원로3길 13-6","신원동 주민센터_2층 민원실","자치구","126.921752","37.483015","WN002621"
"관악구","공공기관","신원동 주민센터","서울특별시 관악구 신원로3길 13-6","신원동 주민센터_2층 사무실","자치구","126.921752","37.483015","WN002622"
"관악구","공공기관","조원동 주민센터","서울특별시 관악구 조원로12길 25","조원동 주민센터_1층 민원실","자치구","126.907791","37.482549","WN002623"
"관악구","공공기관","조원동 주민센터","서울특별시 관악구 조원로12길 25","조원동 주민센터_2층 사무실","자치구","126.907791","37.482549","WN002624"
"관악구","공공기관","조원동 주민센터","서울특별시 관악구 조원로12길 25","조원동 주민센터_3층 작은도서관","자치구","126.907791","37.482549","WN002625"
"관악구","공공기관","서림동 주민센터","서울특별시 관악구 신림로29길 6","서림동 주민센터_1층 민원실","자치구","126.934997","37.474974","WN002626"
"관악구","공공기관","서림동 주민센터","서울특별시 관악구 신림로29길 6","서림동 주민센터_2층 작은도서관","자치구","126.934997","37.474974","WN002627"
"관악구","공공기관","미성동 주민센터","서울특별시 관악구 난곡로 249","미성동 주민센터_1층 민원실","자치구","126.915553","37.476168","WN002628"
"관악구","공공기관","미성동 주민센터","서울특별시 관악구 난곡로 249","미성동 주민센터_3층 작은도서관","자치구","126.915553","37.476168","WN002629"
"관악구","공공기관","난향동 주민센터","서울특별시 관악구 난곡로 67","난향동 주민센터_1층 민원실","자치구","126.918785","37.461463","WN002630"
"관악구","공공기관","난향동 주민센터","서울특별시 관악구 난곡로 67","난향동 주민센터_4층 작은도서관","자치구","126.918785","37.461463","WN002631"
"관악구","복지센터등","드림스타트센터","서울특별시 관악구 난곡로 93","드림스타트센터_3층 사무실","자치구","126.918894","37.463902","WN002632"
"관악구","공공기관","난곡동 주민센터","서울특별시 관악구 난곡로30길","난곡동 주민센터_1층 민원실","자치구","126.921654","37.470988","WN002633"
"관악구","공공기관","난곡동 주민센터","서울특별시 관악구 난곡로30길","난곡동 주민센터_3층 작은도서관","자치구","126.921654","37.470988","WN002634"
"관악구","공공기관","삼성동 주민센터","서울특별시 관악구 호암로 589","삼성동 주민센터_1층 민원실","자치구","126.932967","37.470077","WN002635"
"관악구","공공기관","삼성동 주민센터","서울특별시 관악구 호암로 589","삼성동 주민센터_3층 작은도서관","자치구","126.932967","37.470077","WN002636"
"관악구","공공기관","대학동 주민센터","서울특별시 관악구 신림로 111","대학동 주민센터_1층 민원실","자치구","126.936951","37.470599","WN002637"
"관악구","공공기관","대학동 주민센터","서울특별시 관악구 신림로 111","대학동 주민센터_2층 작은도서관","자치구","126.936951","37.470599","WN002638"
"관악구","공공기관","구민회관","서울특별시 관악구 관악로5길 95","구민회관_1층 복도","자치구","126.951248","37.477055","WN002639"
"관악구","공공기관","구민회관","서울특별시 관악구 관악로5길 95","구민회관_3층 교육장","자치구","126.951248","37.477055","WN002640"
"관악구","전통시장","강남골목시장","서울특별시 관악구 신림동 1676-8  CCTV 폴","강남골목시장","자치구","126.904756","37.482682","WN002641"
"관악구","전통시장","도깨비시장","서울특별시 관악구 미성길 32  CCTV 폴","도깨비시장","자치구","126.915374","37.474755","WN002642"
"관악구","전통시장","삼성동시장","서울특별시 관악구 원신3길 4  CCTV 폴","삼성동시장","자치구","126.931535","37.469225","WN002643"
"관악구","전통시장","삼성동시장","서울특별시 관악구 원신3길 4  CCTV 폴","삼성동시장","자치구","126.931535","37.469225","WN002644"
"관악구","전통시장","영림시장","서울특별시 관악구 청룡2길 24  CCTV 폴","영림시장","자치구","126.944833","37.481416","WN002645"
"관악구","전통시장","영림시장","서울특별시 관악구 청룡2길 24  CCTV 폴","영림시장","자치구","126.944833","37.481416","WN002646"
"광진구","공원","구의공원","광진구구의강변로84","광나루로56길 85 구의어린이공원 입구 CCTV(테크노마트 방향)","LGU+","127.0939015","37.5370669","WF111060"
"광진구","공원","구의공원","광진구구의강변로84","광나루로56길 85 구의어린이공원 입구 CCTV(세양아파트 방향)","LGU+","127.0938949","37.537047","WF111061"
"광진구","주요거리","건대주변","서울특별시 광진구 능동로19길 23","화양동  111-107 가로등","LGU+","127.0724394","37.5471697","WF111062"
"광진구","주요거리","건대주변","서울특별시 광진구 능동로19길 23","화양동  111-107 가로등","LGU+","127.0724394","37.5471697","WF111063"
"광진구","주요거리","건대주변","서울특별시 광진구 아차산로21길 11","동일로22길 13(방범CCTV) (주차장. 렌터가옆)","LGU+","127.0650175","37.5424241","WF111064"
"광진구","주요거리","건대주변","서울특별시 광진구 아차산로29길 44","동일로24길 77(방범 CCTV) (서울부동산 옆)","LGU+","127.0690296","37.5427794","WF111065"
"광진구","주요거리","건대주변","서울특별시 광진구 능동로13길 15","화양동  11-1 방범CCTV","LGU+","127.0709606","37.5427425","WF111066"
"광진구","주요거리","건대주변","서울특별시 광진구 동일로20길 44","자양동 13-1 방범CCTV","LGU+","127.0659147","37.5408738","WF111067"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원상상나라B1_05_직원탈의실옆복도","SKT","127.0774785","37.550785","WF111068"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원상상나라B1_06_방재센터","SKT","127.0774785","37.550785","WF111069"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원상상나라B1_07_교재연구실앞복도","SKT","127.0774785","37.550785","WF111070"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원상상나라B2_01_중앙감시실","SKT","127.0774785","37.550785","WF111071"
"광진구","공원","화양공원","서울특별시 광진구 아차산로31길 13","아차산로31길 14(방범CCTV)(1)","LGU+","127.0695076","37.5416587","WF111074"
"광진구","공원","화양공원","서울특별시 광진구 아차산로31길 13","아차산로31길 14(방범CCTV)(2)","LGU+","127.0695076","37.5416587","WF111075"
"광진구","공원","한강안내센터","광진구 강변북로 139 뚝섬안내센터","사무실 3F","서울시(시스코)","127.074001","37.529592","WF120013"
"광진구","공원","한강안내센터","광진구 강변북로 139 뚝섬안내센터","필로티(옥외)","서울시(시스코)","127.074001","37.529592","WF120014"
"광진구","공원","한강안내센터","광진구 강변북로 139 뚝섬안내센터","필로티(옥외)","서울시(시스코)","127.074001","37.529592","WF120015"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 능동로 10","GS25","SKT","127.0665924","37.5302598","WF121206"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 능동로 10","GS25","SKT","127.0665924","37.5302598","WF121207"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 능동로 10","GS25","SKT","127.0665924","37.5302598","WF121208"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 강변북로 139","뚝섬 안내센터1","SKT","127.0735211","37.5292663","WF121209"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 강변북로 139","뚝섬 안내센터2","SKT","127.0735211","37.5292663","WF121210"
"광진구","공원","뚝섬한강공원","서울특별시 광진구 강변북로 139","뚝섬 안내센터3","SKT","127.0735211","37.5292663","WF121211"
"광진구","공원","아차산생태공원","서울특별시 광진구 영화사로 145","주차장 뒤 CCTV 전주","LGU+","127.1003546","37.5523263","WF121212"
"광진구","공원","아차산생태공원","서울특별시 광진구 영화사로 145","주차장 뒤 CCTV 전주","LGU+","127.1003908","37.5523165","WF121213"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관1F_02_통신실","SKT","127.0793662","37.5491591","WF121214"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관1F_03_직원식당","SKT","127.0793662","37.5491591","WF121215"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관2F_04_피크닉정원","SKT","127.0793662","37.5491591","WF121216"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관2F_06_엘리베이터앞복도","SKT","127.0793662","37.5491591","WF121217"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관2F_07_회의실","SKT","127.0793662","37.5491591","WF121218"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관2F_08_사무실","SKT","127.0793662","37.5491591","WF121219"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관3F_09_북카페","SKT","127.0793662","37.5491591","WF121220"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관3F_10_휴게공간","SKT","127.0793662","37.5491591","WF121221"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관옥상_12","SKT","127.0790521","37.549499","WF121222"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관옥상_13","SKT","127.079097","37.549493","WF121223"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원교양관B1_01_화장실앞홀","SKT","127.0793662","37.5491591","WF121224"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원들새장변전실_01_휀스","SKT","127.0801109","37.5470238","WF121225"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원들새장변전실_02_휀스","SKT","127.0801109","37.5470238","WF121226"
"광진구","문화관광","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원들새장변전실_03_휀스","SKT","127.0801109","37.5470238","WF121227"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원모험의나라_01_화장실외벽","SKT","127.0807124","37.5509103","WF121228"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원모험의나라_02_화장실외벽","SKT","127.0807124","37.5509103","WF121229"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원모험의나라_03_화장실외벽","SKT","127.0807124","37.5509103","WF121230"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원방정환화장실_02_1F화장실외벽","SKT","127.0805027","37.5494372","WF121231"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원방정환화장실_03_1F화장실외벽","SKT","127.0805027","37.5494372","WF121232"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원분수대화장실_01_정문화장실외벽","SKT","127.0780241","37.5499455","WF121233"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원분수대화장실_02_정문화장실외벽","SKT","127.0780241","37.5499455","WF121234"
"광진구","공원","어린이대공원","서울특별시 광진구 능동로 216","어린이대공원분수대화장실_03_정문화장실외벽","SKT","127.0780241","37.5499455","WF121235"
